feature_idx,variance,n_unique,pct_nan,pct_zero
1199,0.00011112257476633615,2,0.0,0.9998888650742619
236,0.00011112257476633615,2,0.0,0.9998888650742619
978,0.00011112257476633615,2,0.0,0.9998888650742619
194,0.00011112257476633615,2,0.0,0.9998888650742619
211,0.00011112257476633615,2,0.0,0.9998888650742619
1028,0.00011112257476633614,2,0.0,0.9998888650742619
253,0.00010318606719441598,2,0.0,0.9998968032832433
2909,0.00010318606719441598,2,0.0,0.9998968032832433
220,0.00010318606719441598,2,0.0,0.9998968032832433
1143,0.00010318606719441598,2,0.0,0.9998968032832433
1136,0.00010318606719441598,2,0.0,0.9998968032832433
494,0.00010318606719441598,2,0.0,0.9998968032832433
153,0.00010318606719441598,2,0.0,0.9998968032832433
979,0.00010318606719441598,2,0.0,0.9998968032832433
495,0.00010318606719441598,2,0.0,0.9998968032832433
1329,9.524943359217208e-05,2,0.0,0.9999047414922245
1045,9.524943359217208e-05,2,0.0,0.9999047414922245
1286,9.524943359217208e-05,2,0.0,0.9999047414922245
890,9.524943359217208e-05,2,0.0,0.9999047414922245
960,9.524943359217206e-05,2,0.0,0.9999047414922245
1032,9.524943359217206e-05,2,0.0,0.9999047414922245
1010,9.524943359217206e-05,2,0.0,0.9999047414922245
238,9.524943359217206e-05,2,0.0,0.9999047414922245
828,9.524943359217206e-05,2,0.0,0.9999047414922245
1281,9.524943359217206e-05,2,0.0,0.9999047414922245
757,9.524943359217206e-05,2,0.0,0.9999047414922245
190,9.524943359217206e-05,2,0.0,0.9999047414922245
814,9.524943359217206e-05,2,0.0,0.9999047414922245
233,9.524943359217206e-05,2,0.0,0.9999047414922245
3239,9.524943359217206e-05,2,0.0,0.9999047414922245
649,9.524943359217206e-05,2,0.0,0.9999047414922245
1325,9.524943359217206e-05,2,0.0,0.9999047414922245
1313,9.524943359217206e-05,2,0.0,0.9999047414922245
1322,9.524943359217206e-05,2,0.0,0.9999047414922245
1298,9.524943359217206e-05,2,0.0,0.9999047414922245
1312,9.524943359217206e-05,2,0.0,0.9999047414922245
1552,9.524943359217206e-05,2,0.0,0.9999047414922245
1583,9.524943359217206e-05,2,0.0,0.9999047414922245
968,8.731267395960452e-05,2,0.0,0.9999126797012058
956,8.731267395960452e-05,2,0.0,0.9999126797012058
886,8.731267395960452e-05,2,0.0,0.9999126797012058
860,8.731267395960452e-05,2,0.0,0.9999126797012058
995,8.731267395960452e-05,2,0.0,0.9999126797012058
1589,8.731267395960452e-05,2,0.0,0.9999126797012058
1321,8.731267395960452e-05,2,0.0,0.9999126797012058
1323,8.731267395960452e-05,2,0.0,0.9999126797012058
503,8.731267395960452e-05,2,0.0,0.9999126797012058
513,8.731267395960452e-05,2,0.0,0.9999126797012058
245,8.731267395960452e-05,2,0.0,0.9999126797012058
1039,8.731267395960452e-05,2,0.0,0.9999126797012058
223,8.731267395960452e-05,2,0.0,0.9999126797012058
246,8.731267395960452e-05,2,0.0,0.9999126797012058
1056,8.731267395960452e-05,2,0.0,0.9999126797012058
204,8.731267395960452e-05,2,0.0,0.9999126797012058
1068,8.731267395960452e-05,2,0.0,0.9999126797012058
1299,8.731267395960452e-05,2,0.0,0.9999126797012058
207,8.731267395960452e-05,2,0.0,0.9999126797012058
184,8.731267395960452e-05,2,0.0,0.9999126797012058
1315,8.731267395960452e-05,2,0.0,0.9999126797012058
1229,8.731267395960452e-05,2,0.0,0.9999126797012058
941,8.731267395960452e-05,2,0.0,0.9999126797012058
244,8.731267395960451e-05,2,0.0,0.9999126797012058
1185,8.731267395960451e-05,2,0.0,0.9999126797012058
924,8.731267395960451e-05,2,0.0,0.9999126797012058
249,8.731267395960451e-05,2,0.0,0.9999126797012058
499,8.731267395960451e-05,2,0.0,0.9999126797012058
901,8.731267395960451e-05,2,0.0,0.9999126797012058
1332,8.731267395960451e-05,2,0.0,0.9999126797012058
1016,8.731267395960451e-05,2,0.0,0.9999126797012058
1585,8.731267395960451e-05,2,0.0,0.9999126797012058
1154,8.731267395960451e-05,2,0.0,0.9999126797012058
900,8.73126739596045e-05,2,0.0,0.9999126797012058
1264,7.937578829671336e-05,2,0.0,0.999920617910187
1177,7.937578829671336e-05,2,0.0,0.999920617910187
1279,7.937578829671336e-05,2,0.0,0.999920617910187
849,7.937578829671336e-05,2,0.0,0.999920617910187
222,7.937578829671336e-05,2,0.0,0.999920617910187
1126,7.937578829671336e-05,2,0.0,0.999920617910187
1591,7.937578829671336e-05,2,0.0,0.999920617910187
1367,7.937578829671336e-05,2,0.0,0.999920617910187
1027,7.937578829671336e-05,2,0.0,0.999920617910187
1008,7.937578829671336e-05,2,0.0,0.999920617910187
1001,7.937578829671336e-05,2,0.0,0.999920617910187
955,7.937578829671335e-05,2,0.0,0.999920617910187
888,7.937578829671335e-05,2,0.0,0.999920617910187
930,7.937578829671335e-05,2,0.0,0.999920617910187
1594,7.937578829671335e-05,2,0.0,0.999920617910187
840,7.937578829671335e-05,2,0.0,0.999920617910187
1547,7.937578829671335e-05,2,0.0,0.999920617910187
1562,7.937578829671335e-05,2,0.0,0.999920617910187
805,7.937578829671335e-05,2,0.0,0.999920617910187
812,7.937578829671335e-05,2,0.0,0.999920617910187
1468,7.937578829671335e-05,2,0.0,0.999920617910187
1132,7.937578829671335e-05,2,0.0,0.999920617910187
1070,7.937578829671335e-05,2,0.0,0.999920617910187
1096,7.937578829671335e-05,2,0.0,0.999920617910187
1233,7.937578829671335e-05,2,0.0,0.999920617910187
1167,7.937578829671335e-05,2,0.0,0.999920617910187
1597,7.937578829671335e-05,2,0.0,0.999920617910187
1285,7.937578829671335e-05,2,0.0,0.999920617910187
1306,7.937578829671335e-05,2,0.0,0.999920617910187
187,7.937578829671335e-05,2,0.0,0.999920617910187
1327,7.937578829671335e-05,2,0.0,0.999920617910187
1330,7.937578829671335e-05,2,0.0,0.999920617910187
973,7.937578829671335e-05,2,0.0,0.999920617910187
251,7.937578829671335e-05,2,0.0,0.999920617910187
916,7.937578829671335e-05,2,0.0,0.999920617910187
100,7.937578829671335e-05,2,0.0,0.999920617910187
252,7.937578829671334e-05,2,0.0,0.999920617910187
879,7.143877660349854e-05,2,0.0,0.9999285561191684
1601,7.143877660349853e-05,2,0.0,0.9999285561191684
1789,7.143877660349853e-05,2,0.0,0.9999285561191684
1655,7.143877660349853e-05,2,0.0,0.9999285561191684
1269,7.143877660349853e-05,2,0.0,0.9999285561191684
1291,7.143877660349853e-05,2,0.0,0.9999285561191684
1301,7.143877660349853e-05,2,0.0,0.9999285561191684
983,7.143877660349853e-05,2,0.0,0.9999285561191684
1595,7.143877660349853e-05,2,0.0,0.9999285561191684
1209,7.143877660349853e-05,2,0.0,0.9999285561191684
215,7.143877660349853e-05,2,0.0,0.9999285561191684
786,7.143877660349853e-05,2,0.0,0.9999285561191684
1019,7.143877660349853e-05,2,0.0,0.9999285561191684
1026,7.143877660349853e-05,2,0.0,0.9999285561191684
1157,7.143877660349853e-05,2,0.0,0.9999285561191684
737,7.143877660349853e-05,2,0.0,0.9999285561191684
1441,7.143877660349853e-05,2,0.0,0.9999285561191684
1220,7.143877660349853e-05,2,0.0,0.9999285561191684
1004,7.143877660349853e-05,2,0.0,0.9999285561191684
1013,7.143877660349853e-05,2,0.0,0.9999285561191684
235,7.143877660349853e-05,2,0.0,0.9999285561191684
508,7.143877660349853e-05,2,0.0,0.9999285561191684
945,7.143877660349853e-05,2,0.0,0.9999285561191684
1078,7.143877660349853e-05,2,0.0,0.9999285561191684
248,7.143877660349853e-05,2,0.0,0.9999285561191684
875,7.143877660349853e-05,2,0.0,0.9999285561191684
1222,7.143877660349853e-05,2,0.0,0.9999285561191684
1314,7.143877660349853e-05,2,0.0,0.9999285561191684
1227,7.143877660349853e-05,2,0.0,0.9999285561191684
1584,7.143877660349853e-05,2,0.0,0.9999285561191684
990,7.143877660349851e-05,2,0.0,0.9999285561191684
1607,7.143877660349851e-05,2,0.0,0.9999285561191684
1358,7.143877660349851e-05,2,0.0,0.9999285561191684
951,7.143877660349851e-05,2,0.0,0.9999285561191684
935,7.143877660349851e-05,2,0.0,0.9999285561191684
1335,7.143877660349851e-05,2,0.0,0.9999285561191684
1357,7.143877660349851e-05,2,0.0,0.9999285561191684
1283,7.143877660349851e-05,2,0.0,0.9999285561191684
1274,7.143877660349851e-05,2,0.0,0.9999285561191684
892,7.143877660349851e-05,2,0.0,0.9999285561191684
976,7.143877660349851e-05,2,0.0,0.9999285561191684
1252,7.143877660349851e-05,2,0.0,0.9999285561191684
857,7.143877660349851e-05,2,0.0,0.9999285561191684
1258,7.143877660349851e-05,2,0.0,0.9999285561191684
1034,7.143877660349851e-05,2,0.0,0.9999285561191684
852,7.143877660349851e-05,2,0.0,0.9999285561191684
1193,7.143877660349851e-05,2,0.0,0.9999285561191684
1009,7.143877660349851e-05,2,0.0,0.9999285561191684
1012,7.143877660349851e-05,2,0.0,0.9999285561191684
1452,7.143877660349851e-05,2,0.0,0.9999285561191684
1025,7.143877660349851e-05,2,0.0,0.9999285561191684
1508,7.143877660349851e-05,2,0.0,0.9999285561191684
982,7.143877660349851e-05,2,0.0,0.9999285561191684
1324,7.143877660349851e-05,2,0.0,0.9999285561191684
1320,7.143877660349851e-05,2,0.0,0.9999285561191684
1365,7.143877660349851e-05,2,0.0,0.9999285561191684
1578,7.143877660349851e-05,2,0.0,0.9999285561191684
1345,7.143877660349851e-05,2,0.0,0.9999285561191684
1334,7.143877660349851e-05,2,0.0,0.9999285561191684
1293,7.143877660349851e-05,2,0.0,0.9999285561191684
1277,7.143877660349851e-05,2,0.0,0.9999285561191684
1280,7.143877660349851e-05,2,0.0,0.9999285561191684
250,7.143877660349851e-05,2,0.0,0.9999285561191684
515,7.143877660349851e-05,2,0.0,0.9999285561191684
957,7.143877660349851e-05,2,0.0,0.9999285561191684
1090,7.143877660349851e-05,2,0.0,0.9999285561191684
1063,7.143877660349851e-05,2,0.0,0.9999285561191684
1102,7.143877660349851e-05,2,0.0,0.9999285561191684
1110,7.143877660349851e-05,2,0.0,0.9999285561191684
831,7.143877660349851e-05,2,0.0,0.9999285561191684
237,7.143877660349851e-05,2,0.0,0.9999285561191684
229,7.143877660349851e-05,2,0.0,0.9999285561191684
1112,7.143877660349851e-05,2,0.0,0.9999285561191684
1023,7.143877660349851e-05,2,0.0,0.9999285561191684
1165,7.143877660349851e-05,2,0.0,0.9999285561191684
1176,7.143877660349851e-05,2,0.0,0.9999285561191684
1248,7.143877660349851e-05,2,0.0,0.9999285561191684
742,7.143877660349851e-05,2,0.0,0.9999285561191684
1570,7.143877660349851e-05,2,0.0,0.9999285561191684
1081,7.143877660349851e-05,2,0.0,0.9999285561191684
1557,7.143877660349851e-05,2,0.0,0.9999285561191684
1239,7.143877660349851e-05,2,0.0,0.9999285561191684
873,7.143877660349851e-05,2,0.0,0.9999285561191684
1043,7.143877660349851e-05,2,0.0,0.9999285561191684
247,7.143877660349851e-05,2,0.0,0.9999285561191684
911,7.143877660349851e-05,2,0.0,0.9999285561191684
501,7.143877660349851e-05,2,0.0,0.9999285561191684
815,7.143877660349851e-05,2,0.0,0.9999285561191684
933,6.350163887996002e-05,2,0.0,0.9999364943281497
980,6.350163887996002e-05,2,0.0,0.9999364943281497
566,6.350163887996002e-05,2,0.0,0.9999364943281497
1384,6.350163887996002e-05,2,0.0,0.9999364943281497
789,6.350163887996002e-05,2,0.0,0.9999364943281497
1088,6.350163887996002e-05,2,0.0,0.9999364943281497
1517,6.350163887996002e-05,2,0.0,0.9999364943281497
1109,6.350163887996002e-05,2,0.0,0.9999364943281497
1328,6.350163887996002e-05,2,0.0,0.9999364943281497
853,6.350163887996002e-05,2,0.0,0.9999364943281497
507,6.350163887996e-05,2,0.0,0.9999364943281497
880,6.350163887996e-05,2,0.0,0.9999364943281497
1337,6.350163887996e-05,2,0.0,0.9999364943281497
1098,6.350163887996e-05,2,0.0,0.9999364943281497
1047,6.350163887996e-05,2,0.0,0.9999364943281497
1596,6.350163887996e-05,2,0.0,0.9999364943281497
958,6.350163887996e-05,2,0.0,0.9999364943281497
1580,6.350163887996e-05,2,0.0,0.9999364943281497
1379,6.350163887996e-05,2,0.0,0.9999364943281497
977,6.350163887996e-05,2,0.0,0.9999364943281497
952,6.350163887996e-05,2,0.0,0.9999364943281497
946,6.350163887996e-05,2,0.0,0.9999364943281497
86,6.350163887996e-05,2,0.0,0.9999364943281497
1572,6.350163887996e-05,2,0.0,0.9999364943281497
869,6.350163887996e-05,2,0.0,0.9999364943281497
1295,6.350163887996e-05,2,0.0,0.9999364943281497
1349,6.350163887996e-05,2,0.0,0.9999364943281497
1351,6.350163887996e-05,2,0.0,0.9999364943281497
1356,6.350163887996e-05,2,0.0,0.9999364943281497
703,6.350163887996e-05,2,0.0,0.9999364943281497
1270,6.350163887996e-05,2,0.0,0.9999364943281497
2148,6.350163887996e-05,2,0.0,0.9999364943281497
864,6.350163887996e-05,2,0.0,0.9999364943281497
1331,6.350163887996e-05,2,0.0,0.9999364943281497
1333,6.350163887996e-05,2,0.0,0.9999364943281497
1374,6.350163887996e-05,2,0.0,0.9999364943281497
1319,6.350163887996e-05,2,0.0,0.9999364943281497
1362,6.350163887996e-05,2,0.0,0.9999364943281497
1364,6.350163887996e-05,2,0.0,0.9999364943281497
1581,6.350163887996e-05,2,0.0,0.9999364943281497
1326,6.350163887996e-05,2,0.0,0.9999364943281497
1317,6.350163887996e-05,2,0.0,0.9999364943281497
1316,6.350163887996e-05,2,0.0,0.9999364943281497
658,6.350163887996e-05,2,0.0,0.9999364943281497
1305,6.350163887996e-05,2,0.0,0.9999364943281497
1620,6.350163887996e-05,2,0.0,0.9999364943281497
1617,6.350163887996e-05,2,0.0,0.9999364943281497
1573,6.350163887996e-05,2,0.0,0.9999364943281497
182,6.350163887996e-05,2,0.0,0.9999364943281497
519,6.350163887996e-05,2,0.0,0.9999364943281497
904,6.350163887996e-05,2,0.0,0.9999364943281497
940,6.350163887996e-05,2,0.0,0.9999364943281497
881,6.350163887996e-05,2,0.0,0.9999364943281497
1553,6.350163887996e-05,2,0.0,0.9999364943281497
1541,6.350163887996e-05,2,0.0,0.9999364943281497
1030,6.350163887996e-05,2,0.0,0.9999364943281497
818,6.350163887996e-05,2,0.0,0.9999364943281497
1150,6.350163887996e-05,2,0.0,0.9999364943281497
1417,6.350163887996e-05,2,0.0,0.9999364943281497
1020,6.350163887996e-05,2,0.0,0.9999364943281497
1022,6.350163887996e-05,2,0.0,0.9999364943281497
1166,6.350163887996e-05,2,0.0,0.9999364943281497
1524,6.350163887996e-05,2,0.0,0.9999364943281497
816,6.350163887996e-05,2,0.0,0.9999364943281497
819,6.350163887996e-05,2,0.0,0.9999364943281497
1015,6.350163887996e-05,2,0.0,0.9999364943281497
1507,6.350163887996e-05,2,0.0,0.9999364943281497
748,6.350163887996e-05,2,0.0,0.9999364943281497
1212,6.350163887996e-05,2,0.0,0.9999364943281497
994,6.350163887996e-05,2,0.0,0.9999364943281497
1223,6.350163887996e-05,2,0.0,0.9999364943281497
1236,6.350163887996e-05,2,0.0,0.9999364943281497
1230,6.350163887996e-05,2,0.0,0.9999364943281497
1260,6.350163887996e-05,2,0.0,0.9999364943281497
1253,6.350163887996e-05,2,0.0,0.9999364943281497
1138,6.350163887996e-05,2,0.0,0.9999364943281497
1037,6.350163887996e-05,2,0.0,0.9999364943281497
1206,6.350163887996e-05,2,0.0,0.9999364943281497
1000,6.350163887996e-05,2,0.0,0.9999364943281497
529,6.350163887996e-05,2,0.0,0.9999364943281497
1123,6.350163887996e-05,2,0.0,0.9999364943281497
1532,6.350163887996e-05,2,0.0,0.9999364943281497
532,6.350163887996e-05,2,0.0,0.9999364943281497
230,6.350163887996e-05,2,0.0,0.9999364943281497
1089,6.350163887996e-05,2,0.0,0.9999364943281497
793,6.350163887996e-05,2,0.0,0.9999364943281497
787,6.350163887996e-05,2,0.0,0.9999364943281497
1074,6.350163887996e-05,2,0.0,0.9999364943281497
972,6.350163887996e-05,2,0.0,0.9999364943281497
768,6.350163887995999e-05,2,0.0,0.9999364943281497
829,6.350163887995999e-05,2,0.0,0.9999364943281497
191,6.350163887995999e-05,2,0.0,0.9999364943281497
966,6.350163887995999e-05,2,0.0,0.9999364943281497
1344,6.350163887995999e-05,2,0.0,0.9999364943281497
98,6.350163887995999e-05,2,0.0,0.9999364943281497
1582,5.55643751260978e-05,2,0.0,0.999944432537131
1302,5.55643751260978e-05,2,0.0,0.999944432537131
1273,5.55643751260978e-05,2,0.0,0.999944432537131
1577,5.55643751260978e-05,2,0.0,0.999944432537131
767,5.55643751260978e-05,2,0.0,0.999944432537131
1145,5.55643751260978e-05,2,0.0,0.999944432537131
735,5.55643751260978e-05,2,0.0,0.999944432537131
1194,5.55643751260978e-05,2,0.0,0.999944432537131
1465,5.55643751260978e-05,2,0.0,0.999944432537131
1142,5.55643751260978e-05,2,0.0,0.999944432537131
794,5.55643751260978e-05,2,0.0,0.999944432537131
1079,5.55643751260978e-05,2,0.0,0.999944432537131
531,5.55643751260978e-05,2,0.0,0.999944432537131
780,5.55643751260978e-05,2,0.0,0.999944432537131
1125,5.55643751260978e-05,2,0.0,0.999944432537131
208,5.55643751260978e-05,2,0.0,0.999944432537131
1061,5.55643751260978e-05,2,0.0,0.999944432537131
502,5.55643751260978e-05,2,0.0,0.999944432537131
927,5.556437512609779e-05,2,0.0,0.999944432537131
923,5.556437512609779e-05,2,0.0,0.999944432537131
912,5.556437512609779e-05,2,0.0,0.999944432537131
500,5.556437512609779e-05,2,0.0,0.999944432537131
131,5.556437512609779e-05,2,0.0,0.999944432537131
975,5.556437512609779e-05,2,0.0,0.999944432537131
1340,5.556437512609779e-05,2,0.0,0.999944432537131
884,5.556437512609779e-05,2,0.0,0.999944432537131
905,5.556437512609779e-05,2,0.0,0.999944432537131
961,5.556437512609779e-05,2,0.0,0.999944432537131
928,5.556437512609779e-05,2,0.0,0.999944432537131
1066,5.556437512609779e-05,2,0.0,0.999944432537131
165,5.556437512609779e-05,2,0.0,0.999944432537131
163,5.556437512609779e-05,2,0.0,0.999944432537131
804,5.556437512609779e-05,2,0.0,0.999944432537131
800,5.556437512609779e-05,2,0.0,0.999944432537131
1046,5.556437512609779e-05,2,0.0,0.999944432537131
1044,5.556437512609779e-05,2,0.0,0.999944432537131
1571,5.556437512609779e-05,2,0.0,0.999944432537131
1093,5.556437512609779e-05,2,0.0,0.999944432537131
798,5.556437512609779e-05,2,0.0,0.999944432537131
790,5.556437512609779e-05,2,0.0,0.999944432537131
788,5.556437512609779e-05,2,0.0,0.999944432537131
1568,5.556437512609779e-05,2,0.0,0.999944432537131
195,5.556437512609779e-05,2,0.0,0.999944432537131
221,5.556437512609779e-05,2,0.0,0.999944432537131
1550,5.556437512609779e-05,2,0.0,0.999944432537131
1530,5.556437512609779e-05,2,0.0,0.999944432537131
783,5.556437512609779e-05,2,0.0,0.999944432537131
1118,5.556437512609779e-05,2,0.0,0.999944432537131
1113,5.556437512609779e-05,2,0.0,0.999944432537131
234,5.556437512609779e-05,2,0.0,0.999944432537131
1105,5.556437512609779e-05,2,0.0,0.999944432537131
827,5.556437512609779e-05,2,0.0,0.999944432537131
172,5.556437512609779e-05,2,0.0,0.999944432537131
846,5.556437512609779e-05,2,0.0,0.999944432537131
845,5.556437512609779e-05,2,0.0,0.999944432537131
844,5.556437512609779e-05,2,0.0,0.999944432537131
843,5.556437512609779e-05,2,0.0,0.999944432537131
836,5.556437512609779e-05,2,0.0,0.999944432537131
1506,5.556437512609779e-05,2,0.0,0.999944432537131
1462,5.556437512609779e-05,2,0.0,0.999944432537131
1420,5.556437512609779e-05,2,0.0,0.999944432537131
1156,5.556437512609779e-05,2,0.0,0.999944432537131
754,5.556437512609779e-05,2,0.0,0.999944432537131
1139,5.556437512609779e-05,2,0.0,0.999944432537131
1182,5.556437512609779e-05,2,0.0,0.999944432537131
1173,5.556437512609779e-05,2,0.0,0.999944432537131
1164,5.556437512609779e-05,2,0.0,0.999944432537131
1163,5.556437512609779e-05,2,0.0,0.999944432537131
1519,5.556437512609779e-05,2,0.0,0.999944432537131
1518,5.556437512609779e-05,2,0.0,0.999944432537131
1513,5.556437512609779e-05,2,0.0,0.999944432537131
1014,5.556437512609779e-05,2,0.0,0.999944432537131
850,5.556437512609779e-05,2,0.0,0.999944432537131
1007,5.556437512609779e-05,2,0.0,0.999944432537131
1207,5.556437512609779e-05,2,0.0,0.999944432537131
1204,5.556437512609779e-05,2,0.0,0.999944432537131
1202,5.556437512609779e-05,2,0.0,0.999944432537131
1201,5.556437512609779e-05,2,0.0,0.999944432537131
1200,5.556437512609779e-05,2,0.0,0.999944432537131
726,5.556437512609779e-05,2,0.0,0.999944432537131
1196,5.556437512609779e-05,2,0.0,0.999944432537131
741,5.556437512609779e-05,2,0.0,0.999944432537131
714,5.556437512609779e-05,2,0.0,0.999944432537131
1241,5.556437512609779e-05,2,0.0,0.999944432537131
1226,5.556437512609779e-05,2,0.0,0.999944432537131
1221,5.556437512609779e-05,2,0.0,0.999944432537131
999,5.556437512609779e-05,2,0.0,0.999944432537131
996,5.556437512609779e-05,2,0.0,0.999944432537131
877,5.556437512609779e-05,2,0.0,0.999944432537131
988,5.556437512609779e-05,2,0.0,0.999944432537131
985,5.556437512609779e-05,2,0.0,0.999944432537131
1592,5.556437512609779e-05,2,0.0,0.999944432537131
1294,5.556437512609779e-05,2,0.0,0.999944432537131
1287,5.556437512609779e-05,2,0.0,0.999944432537131
1282,5.556437512609779e-05,2,0.0,0.999944432537131
1263,5.556437512609779e-05,2,0.0,0.999944432537131
1262,5.556437512609779e-05,2,0.0,0.999944432537131
1261,5.556437512609779e-05,2,0.0,0.999944432537131
1871,5.556437512609779e-05,2,0.0,0.999944432537131
1852,5.556437512609779e-05,2,0.0,0.999944432537131
1825,5.556437512609779e-05,2,0.0,0.999944432537131
1729,5.556437512609779e-05,2,0.0,0.999944432537131
1618,5.556437512609779e-05,2,0.0,0.999944432537131
1598,5.556437512609779e-05,2,0.0,0.999944432537131
1352,5.556437512609779e-05,2,0.0,0.999944432537131
1318,5.556437512609779e-05,2,0.0,0.999944432537131
1377,5.556437512609779e-05,2,0.0,0.999944432537131
1371,5.556437512609779e-05,2,0.0,0.999944432537131
1576,5.556437512609779e-05,2,0.0,0.999944432537131
894,5.556437512609779e-05,2,0.0,0.999944432537131
887,5.556437512609779e-05,2,0.0,0.999944432537131
504,5.556437512609779e-05,2,0.0,0.999944432537131
3433,5.556437512609779e-05,2,0.0,0.999944432537131
765,5.5564375126097786e-05,2,0.0,0.999944432537131
721,4.762698534191193e-05,2,0.0,0.9999523707461122
1191,4.762698534191193e-05,2,0.0,0.9999523707461122
724,4.762698534191193e-05,2,0.0,0.9999523707461122
1215,4.762698534191193e-05,2,0.0,0.9999523707461122
1346,4.762698534191193e-05,2,0.0,0.9999523707461122
189,4.762698534191193e-05,2,0.0,0.9999523707461122
907,4.762698534191193e-05,2,0.0,0.9999523707461122
1065,4.762698534191193e-05,2,0.0,0.9999523707461122
196,4.762698534191193e-05,2,0.0,0.9999523707461122
1544,4.762698534191193e-05,2,0.0,0.9999523707461122
772,4.762698534191193e-05,2,0.0,0.9999523707461122
1711,4.762698534191193e-05,2,0.0,0.9999523707461122
903,4.762698534191193e-05,2,0.0,0.9999523707461122
1271,4.7626985341911926e-05,2,0.0,0.9999523707461122
984,4.7626985341911926e-05,2,0.0,0.9999523707461122
1768,4.7626985341911926e-05,2,0.0,0.9999523707461122
1776,4.7626985341911926e-05,2,0.0,0.9999523707461122
947,4.7626985341911926e-05,2,0.0,0.9999523707461122
1292,4.7626985341911926e-05,2,0.0,0.9999523707461122
696,4.7626985341911926e-05,2,0.0,0.9999523707461122
682,4.7626985341911926e-05,2,0.0,0.9999523707461122
870,4.7626985341911926e-05,2,0.0,0.9999523707461122
954,4.7626985341911926e-05,2,0.0,0.9999523707461122
917,4.7626985341911926e-05,2,0.0,0.9999523707461122
728,4.7626985341911926e-05,2,0.0,0.9999523707461122
953,4.7626985341911926e-05,2,0.0,0.9999523707461122
950,4.7626985341911926e-05,2,0.0,0.9999523707461122
920,4.7626985341911926e-05,2,0.0,0.9999523707461122
992,4.7626985341911926e-05,2,0.0,0.9999523707461122
997,4.7626985341911926e-05,2,0.0,0.9999523707461122
1006,4.7626985341911926e-05,2,0.0,0.9999523707461122
523,4.7626985341911926e-05,2,0.0,0.9999523707461122
897,4.7626985341911926e-05,2,0.0,0.9999523707461122
874,4.7626985341911926e-05,2,0.0,0.9999523707461122
518,4.7626985341911926e-05,2,0.0,0.9999523707461122
1714,4.7626985341911926e-05,2,0.0,0.9999523707461122
745,4.7626985341911926e-05,2,0.0,0.9999523707461122
749,4.7626985341911926e-05,2,0.0,0.9999523707461122
1347,4.7626985341911926e-05,2,0.0,0.9999523707461122
1355,4.7626985341911926e-05,2,0.0,0.9999523707461122
1341,4.7626985341911926e-05,2,0.0,0.9999523707461122
1175,4.7626985341911926e-05,2,0.0,0.9999523707461122
1171,4.7626985341911926e-05,2,0.0,0.9999523707461122
1011,4.7626985341911926e-05,2,0.0,0.9999523707461122
567,4.7626985341911926e-05,2,0.0,0.9999523707461122
564,4.7626985341911926e-05,2,0.0,0.9999523707461122
1627,4.7626985341911926e-05,2,0.0,0.9999523707461122
1623,4.7626985341911926e-05,2,0.0,0.9999523707461122
1622,4.7626985341911926e-05,2,0.0,0.9999523707461122
1645,4.7626985341911926e-05,2,0.0,0.9999523707461122
893,4.7626985341911926e-05,2,0.0,0.9999523707461122
861,4.7626985341911926e-05,2,0.0,0.9999523707461122
855,4.7626985341911926e-05,2,0.0,0.9999523707461122
1311,4.7626985341911926e-05,2,0.0,0.9999523707461122
1308,4.7626985341911926e-05,2,0.0,0.9999523707461122
1303,4.7626985341911926e-05,2,0.0,0.9999523707461122
141,4.7626985341911926e-05,2,0.0,0.9999523707461122
959,4.7626985341911926e-05,2,0.0,0.9999523707461122
1195,4.7626985341911926e-05,2,0.0,0.9999523707461122
1275,4.7626985341911926e-05,2,0.0,0.9999523707461122
833,4.7626985341911926e-05,2,0.0,0.9999523707461122
1602,4.7626985341911926e-05,2,0.0,0.9999523707461122
1604,4.7626985341911926e-05,2,0.0,0.9999523707461122
1035,4.7626985341911926e-05,2,0.0,0.9999523707461122
817,4.7626985341911926e-05,2,0.0,0.9999523707461122
822,4.7626985341911926e-05,2,0.0,0.9999523707461122
848,4.7626985341911926e-05,2,0.0,0.9999523707461122
1378,4.7626985341911926e-05,2,0.0,0.9999523707461122
764,4.7626985341911926e-05,2,0.0,0.9999523707461122
763,4.7626985341911926e-05,2,0.0,0.9999523707461122
1386,4.7626985341911926e-05,2,0.0,0.9999523707461122
759,4.7626985341911926e-05,2,0.0,0.9999523707461122
1372,4.7626985341911926e-05,2,0.0,0.9999523707461122
1393,4.7626985341911926e-05,2,0.0,0.9999523707461122
1158,4.7626985341911926e-05,2,0.0,0.9999523707461122
1162,4.7626985341911926e-05,2,0.0,0.9999523707461122
1151,4.7626985341911926e-05,2,0.0,0.9999523707461122
1140,4.7626985341911926e-05,2,0.0,0.9999523707461122
498,4.7626985341911926e-05,2,0.0,0.9999523707461122
1134,4.7626985341911926e-05,2,0.0,0.9999523707461122
1428,4.7626985341911926e-05,2,0.0,0.9999523707461122
1447,4.7626985341911926e-05,2,0.0,0.9999523707461122
1099,4.7626985341911926e-05,2,0.0,0.9999523707461122
1608,4.7626985341911926e-05,2,0.0,0.9999523707461122
1127,4.7626985341911926e-05,2,0.0,0.9999523707461122
1467,4.7626985341911926e-05,2,0.0,0.9999523707461122
1482,4.7626985341911926e-05,2,0.0,0.9999523707461122
1464,4.7626985341911926e-05,2,0.0,0.9999523707461122
